#############################################;;;;;;;;;;;;;;x
#Provinces;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
#Province Additions - Provinces were totally reorganized past PROV2872;;;;;;;;;;;;;;x
PROV1593;Tawang;Tawang;Tawang;;Tawang;;;;;;;;;x;;;;
PROV1594;Kashgar;Kashgar;Kashgar;;Kashgar;;;;;;;;;x;;;;
PROV1595;Ili;Ili;Ili;;Ili;;;;;;;;;x;;;;
PROV1596;Tulta;Tulta;Tulta;;Tulta;;;;;;;;;x;;;;
PROV1597;Aksu;Aksu;Aksu;;Aksu;;;;;;;;;x;;;;
PROV1598;Khotan;Khotan;Khotan;;Khotan;;;;;;;;;x;;;;
PROV1599;Kumul;Kumul;Kumul;;Kumul;;;;;;;;;x;;;;
PROV1600;Díhuà;Díhuà;Díhuà;;Díhuà;;;;;;;;;x;;;;
PROV1601;Kunming;Kunming;Kunming;;Kunming;;;;;;;;;x;;;;
PROV1602;Dali;Dali;Dali;;Dali;;;;;;;;;x;;;;
PROV1603;Puer;Puer;Puer;;Puer;;;;;;;;;x;;;;
PROV1604;Hangzhou;Hangzhou;Hangzhou;;Hangzhou;;;;;;;;;x;;;;
PROV1605;Huzhou;Huzhou;Huzhou;;Huzhou;;;;;;;;;x;;;;
PROV1606;Jiaxing;Jiaxing;Jiaxing;;Jiaxing;;;;;;;;;x;;;;
PROV1607;Jinhua;Jinhua;Jinhua;;Jinhua;;;;;;;;;x;;;;
PROV1608;Ningbo;Ningbo;Ningbo;;Ningbo;;;;;;;;;x;;;;
PROV1609;Shaoxing;Shaoxing;Shaoxing;;Shaoxing;;;;;;;;;x;;;;
PROV1610;Taizhou;Taizhou;Taizhou;;Taizhou;;;;;;;;;x;;;;
PROV1611;Wenzhou;Wenzhou;Wenzhou;;Wenzhou;;;;;;;;;x;;;;
PROV1612;Beijing;Beijing;Beijing;;Pekín;;;;;;;;;x;;;;
PROV1613;Chengde;Chengde;Chengde;;Chengde;;;;;;;;;x;;;;
PROV1614;Daming;Daming;Daming;;Daming;;;;;;;;;x;;;;
PROV1615;Jizhou;Jizhou;Jizhou;;Jizhou;;;;;;;;;x;;;;
PROV1616;Tangshan;Tangshan;Tangshan;;Tangshan;;;;;;;;;x;;;;
PROV1617;Tianjin;Tianjin;Tianjin;;Tianjin;;;;;;;;;x;;;;
PROV1618;Zhongding;Zhongding;Zhongding;;Zhongding;;;;;;;;;x;;;;
PROV1619;Pyongyang;Pyongyang;Pyongyang;;Pyongyang;;;;;;;;;x;;;;
PROV1620;Chonchon;Chonchon;Chonchon;;Chonchon;;;;;;;;;x;;;;
PROV1621;Hamhung;Hamhung;Hamhung;;Hamhung;;;;;;;;;x;;;;
PROV1622;Chongjin;Chongjin;Chongjin;;Chongjin;;;;;;;;;x;;;;
PROV1623;Kimchaek;Kimchaek;Kimchaek;;Kimch’aek;;;;;;;;;x;;;;
PROV1624;Seoul;Séoul;Seoul;;Seúl;;;;;;;;;x;;;;
PROV1625;Kaesong;Kaesong;Kaesong;;Kaesong;;;;;;;;;x;;;;
PROV1626;Haeju;Haeju;Haeju;;Haeju;;;;;;;;;x;;;;
PROV1627;Sariwon;Sariwon;Sariwon;;Sariwon;;;;;;;;;x;;;;
PROV1628;Inchon;Inchon;Inchon;;Inchon;;;;;;;;;x;;;;
PROV1629;Wonsan;Wonsan;Wonsan;;Wonsan;;;;;;;;;x;;;;
PROV1630;Kangnung;Kangnung;Kangnung;;Kangnung;;;;;;;;;x;;;;
PROV1631;Wonju;Wonju;Wonju;;Wonju;;;;;;;;;x;;;;
PROV1632;Pusan;Pusan;Pusan;;Pusan;;;;;;;;;x;;;;
PROV1633;Taegu;Taegu;Taegu;;Taegu;;;;;;;;;x;;;;
PROV1634;Pohang;Pohang;Pohang;;P’ohang;;;;;;;;;x;;;;
PROV1635;Kwangju;Kwangju;Kwangju;;Kwangju;;;;;;;;;x;;;;
PROV1636;Taejon;Taejon;Taejon;;Taejon;;;;;;;;;x;;;;
PROV1637;Cheju;Cheju;Cheju;;Cheju;;;;;;;;;x;;;;
PROV1638;Hiroshima;Hiroshima;Hiroshima;;Hiroshima;;;;;;;;;x;;;;
PROV1639;Okayama;Okayama;Okayama;;Okayama;;;;;;;;;x;;;;
PROV1640;Yamaguchi;Yamaguchi;Yamaguchi;;Yamaguchi;;;;;;;;;x;;;;
PROV1641;Matsue;Matsue;Matsue;;Matsue;;;;;;;;;x;;;;
PROV1642;Hakodate;Hakodate;Hakodate;;Hakodate;;;;;;;;;x;;;;
PROV1643;Ishikara;Ishikara;Ishikari;;Ishikara;;;;;;;;;x;;;;
PROV1644;Nemuru;Nemuru;Nemuro;;Nemuru;;;;;;;;;x;;;;
PROV1645;Niigata;Niigata;Niigata;;Niigata;;;;;;;;;x;;;;
PROV1646;Kanazawa;Kanazawa;Kanazawa;;Kanazawa;;;;;;;;;x;;;;
PROV1647;Fukui;Fukui;Fukui;;Fukui;;;;;;;;;x;;;;
PROV1648;Toyama;Toyama;Toyama;;Toyama;;;;;;;;;x;;;;
PROV1649;Edo;Edo;Edo;;Edo;;;;;;;;;x;;;;
PROV1650;Chiba;Chiba;Chiba;;Chiba;;;;;;;;;x;;;;
PROV1651;Yokohama;Yokohama;Yokohama;;Yokohama;;;;;;;;;x;;;;
PROV1652;Urawa;Urawa;Urawa;;Urawa;;;;;;;;;x;;;;
PROV1653;Mito;Mito;Mito;;Mito;;;;;;;;;x;;;;
PROV1654;Bonin;Bonin;Bonin;;Bonin;;;;;;;;;x;;;;
PROV1655;Osaka;Osaka;Osaka;;Osaka;;;;;;;;;x;;;;
PROV1656;Wakayama;Wakayama;Wakayama;;Wakayama;;;;;;;;;x;;;;
PROV1657;Kyoto;Kyoto;Kyoto;;Kyoto;;;;;;;;;x;;;;
PROV1658;Nara;Nara;Nara;;Nara;;;;;;;;;x;;;;
PROV1659;Kobe;Kobe;Kobe;;Kobe;;;;;;;;;x;;;;
PROV1660;Fukuoka;Fukuoka;Fukuoka;;Fukuoka;;;;;;;;;x;;;;
PROV1661;Nagasaki;Nagasaki;Nagasaki;;Nagasaki;;;;;;;;;x;;;;
PROV1662;Kagoshima;Kagoshima;Kagoshima;;Kagoshima;;;;;;;;;x;;;;
PROV1663;Miyazaki;Miyazaki;Miyazaki;;Miyazaki;;;;;;;;;x;;;;
PROV1664;Kumamoto;Kumamoto;Kumamoto;;Kumamoto;;;;;;;;;x;;;;
PROV1665;Kochi;Kochi;Kochi;;Kôchi;;;;;;;;;x;;;;
PROV1666;Matsuyama;Matsuyama;Matsuyama;;Matsuyama;;;;;;;;;x;;;;
PROV1667;Tokushima;Tokushima;Tokushima;;Tokushima;;;;;;;;;x;;;;
PROV1668;Sendai;Sendai;Sendai;;Sendai;;;;;;;;;x;;;;
PROV1669;Fukushima;Fukushima;Fukushima;;Fukushima;;;;;;;;;x;;;;
PROV1670;Morioka;Morioka;Morioka;;Morioka;;;;;;;;;x;;;;
PROV1671;Akita;Akita;Akita;;Akita;;;;;;;;;x;;;;
PROV1672;Aomori;Aomori;Aomori;;Aomori;;;;;;;;;x;;;;
PROV1673;Yamagata;Yamagata;Yamagata;;Yamagata;;;;;;;;;x;;;;
PROV1674;Utsunomiya;Utsunomiya;Utsunomiya;;Utsunomiya;;;;;;;;;x;;;;
PROV1675;Nagoya;Nagoya;Nagoya;;Nagoya;;;;;;;;;x;;;;
PROV1676;Shizuoka;Shizuoka;Shizuoka;;Shizuoka;;;;;;;;;x;;;;
PROV1677;Nagano;Nagano;Nagano;;Nagano;;;;;;;;;x;;;;
PROV1678;Okinawa;Okinawa;Okinawa;;Okinawa;;;;;;;;;x;;;;
PROV1679;Amari;Amari;Amami;;Amari;;;;;;;;;x;;;;
PROV1680;Fez;Fez;Fez;;Fez;;;;;;;;;x;;;;
PROV1681;Wazzan;Ouazzane;Wazzan;;Wazzan;;;;;;;;;x;;;;
PROV1682;Meknes;Meknès;Meknes;;Meknes;;;;;;;;;x;;;;
PROV1683;Taza;Taza;Taza;;Taza;;;;;;;;;x;;;;
PROV1684;Wujda;Oujda;Wujda;;Wujda;;;;;;;;;x;;;;
PROV1685;Rabat;Rabat;Rabat;;Rabat;;;;;;;;;x;;;;
PROV1686;Tangier;Tanger;Tangier;;Tangier;;;;;;;;;x;;;;
PROV1687;Tetouan;Tétouan;Tetouan;;Tetouan;;;;;;;;;x;;;;
PROV1688;Ajdir;Ajdir;Ajdir;;Ajdir;;;;;;;;;x;;;;
PROV1689;Melilla;Melilla;Melilla;;Melilla;;;;;;;;;x;;;;
PROV1690;Marrakesh;Marrakech;Marrakesch;;Marrakech;;;;;;;;;x;;;;
PROV1691;Casablanca;Casablanca;Casablanca;;Casablanca;;;;;;;;;x;;;;
PROV1692;Huribka;Huribka;Huribka;;Huribka;;;;;;;;;x;;;;
PROV1693;Sawira;Sawira;Sawira;;Sawira;;;;;;;;;x;;;;
PROV1694;Agadir;Agadir;Agadir;;Agadir;;;;;;;;;x;;;;
PROV1695;Ifni;Ifni;Ifni;;Ifni;;;;;;;;;x;;;;
PROV1696;Tarfaya;Tarfaya;Tarfaya;;Tarfaya;;;;;;;;;x;;;;
PROV1697;Figuig;Figuig;Figuig;;Figuig;;;;;;;;;x;;;;
PROV1698;Rashidia;Rashidia;Rashidia;;Rashidia;;;;;;;;;x;;;;
PROV1699;Warzazat;Ouarzazate;Warzazat;;Warzazat;;;;;;;;;x;;;;
PROV1700;Algiers;Alger;Algiers;;Argel;;;;;;;;;x;;;;
PROV1701;Bougie;Bougie;Bougie;;Bougie;;;;;;;;;x;;;;
PROV1702;Setif;Sétif;Setif;;Setif;;;;;;;;;x;;;;
PROV1703;Medea;Médéa;Medea;;Medea;;;;;;;;;x;;;;
PROV1704;Oran;Oran;Oran;;Orán;;;;;;;;;x;;;;
PROV1705;Tlemcen;Tlemcen;Tlemcen;;Tlemcen;;;;;;;;;x;;;;
PROV1706;Mustaghanim;Mostaganem;Mustaghanim;;Mustaghanim;;;;;;;;;x;;;;
PROV1707;Mascara;Mascara;Mascara;;Mascara;;;;;;;;;x;;;;
PROV1708;Constantine;Constantine;Constantine;;Constantina;;;;;;;;;x;;;;
PROV1709;Bone;Bone;Bone;;Bone;;;;;;;;;x;;;;
PROV1710;Biskra;Biskra;Biskra;;Biskra;;;;;;;;;x;;;;
PROV1711;Ouargla;Ouargla;Ouargla;;Ouargla;;;;;;;;;x;;;;
PROV1712;Tuggurt;Touggourt;Tuggurt;;Tuggurt;;;;;;;;;x;;;;
PROV1713;Laghwat;Laghwat;Laghwat;;Laghwat;;;;;;;;;x;;;;
PROV1714;Bechar;Béchar;Bechar;;Bechar;;;;;;;;;x;;;;
PROV1715;Naama;Naâma;Naama;;Naama;;;;;;;;;x;;;;
PROV1716;Tindouf;Tindouf;Tindouf;;Tindouf;;;;;;;;;x;;;;
PROV1717;Chenachene;Chenachane;Chenachene;;Chenachene;;;;;;;;;x;;;;
PROV1718;In Salah;In Salah;In Salah;;In Salah;;;;;;;;;x;;;;
PROV1719;Ilizi;Illizi;Ilizi;;Ilizi;;;;;;;;;x;;;;
PROV1720;Timimoun;Timimoun;Timimoun;;Timimoun;;;;;;;;;x;;;;
PROV1721;In Guezzam;In Guezzam;In Guezzam;;In Guezzam;;;;;;;;;x;;;;
PROV1722;Tin Zawatene;Tin Zaouatene;Tin Zawatene;;Tin Zawatene;;;;;;;;;x;;;;
REMOVE_PROV1723;Colon;Canal de Panama ;Panamakanal;;Colón;;;;;;;;;x;;;;
PROV1724;Tamanrasset;Tamanrasset;Tamanrasset;;Tamanrasset;;;;;;;;;x;;;;
PROV1725;Tunis;Tunis;Tunis;;Túnez;;;;;;;;;x;;;;
PROV1726;Bizerte;Bizerte;Bizerte;;Bizerte;;;;;;;;;x;;;;
PROV1727;Gafsa;Gafsa;Gafsa;;Gafsa;;;;;;;;;x;;;;
PROV1728;Kairouan;Kairouan;Kairouan;;Kairouan;;;;;;;;;x;;;;
PROV1729;Tozeur;Tozeur;Tozeur;;Tozeur;;;;;;;;;x;;;;
PROV1730;Gabes;Gabes;Gabes;;Gabes;;;;;;;;;x;;;;
PROV1731;Tripoli;Tripoli;Tripolis;;Trípoli;;;;;;;;;x;;;;
PROV1732;Gharyan;Gharyan;Gharyan;;Gharyan;;;;;;;;;x;;;;
PROV1733;Misratah;Misratah;Misratah;;Misurata;;;;;;;;;x;;;;
PROV1734;Sirt;Sirt;Sirt;;Sirte;;;;;;;;;x;;;;
PROV1735;Benghazi;Benghazi;Benghazi;;Bengasi;;;;;;;;;x;;;;
PROV1736;Darna;Darna;Darna;;Darna;;;;;;;;;x;;;;
PROV1737;Tobruk;Tobrouk;Tobruk;;Tobruk;;;;;;;;;x;;;;
PROV1738;Jaghbub;Jaghbub;Jaghbub;;Jaghbub;;;;;;;;;x;;;;
PROV1739;Kufra;Koufra;Kufra;;Kufra;;;;;;;;;x;;;;
PROV1740;Waddan;Waddan;Waddan;;Waddan;;;;;;;;;x;;;;
PROV1741;Murzuk;Murzuk;Murzuk;;Murzuq;;;;;;;;;x;;;;
PROV1742;Sabha;Sabha;Sabha;;Sabha;;;;;;;;;x;;;;
PROV1743;Ghat;Ghat;Ghat;;Ghat;;;;;;;;;x;;;;
PROV1744;Ghadamis;Ghadamès;Ghadamis;;Ghadamis;;;;;;;;;x;;;;
PROV1745;Cairo;Cairo;Kairo;;Cairo;;;;;;;;;x;;;;
PROV1746;Dumyat;Dumyat;Dumyat;;Dumyat;;;;;;;;;x;;;;
PROV1747;Tanta;Tanta;Tanta;;Tanta;;;;;;;;;x;;;;
PROV1748;Mansura;Mansura;Mansura;;Mansura;;;;;;;;;x;;;;
PROV1749;Ziqaziq;Ziqaziq;Ziqaziq;;Ziqaziq;;;;;;;;;x;;;;
PROV1750;Giza;Gizeh;Giza;;Giza;;;;;;;;;x;;;;
PROV1751;Alexandria;Alexandrie;Alexandria;;Alexandría;;;;;;;;;x;;;;
PROV1752;Matruh;Matruh;Matruh;;Matruh;;;;;;;;;x;;;;
PROV1753;Sidi Barrani;Sidi Barrani;Sidi Barrani;;Sïdï Barrânî;;;;;;;;;x;;;;
PROV1754;Siwa;Siwa;Siwa;;Siwa;;;;;;;;;x;;;;
PROV1755;Suez;Canal de Suez;Suez;;Suez;;;;;;;;;x;;;;
PROV1756;Al Arish;Al Arish;Al Arish;;Al Arish;;;;;;;;;x;;;;
PROV1757;Sharm al-Shaykh;Sharm el Sheikh;Sharm al-Shaykh;;Sharm al-Shaykh;;;;;;;;;x;;;;
PROV1758;Farafra;Farafra;Farafra;;Farafra;;;;;;;;;x;;;;
PROV1759;Bawiti;Bawiti;Bawiti;;Bawiti;;;;;;;;;x;;;;
PROV1760;Mut;Mut;Mut;;Mut;;;;;;;;;x;;;;
PROV1761;Baris;Baris;Baris;;Baris;;;;;;;;;x;;;;
PROV1762;Asyut;Asyut;Asyut;;Asiut;;;;;;;;;x;;;;
PROV1763;Bani Suwayf;Bani Suwayf;Bani Suwayf;;Bani Suwayf;;;;;;;;;x;;;;
PROV1764;Minya;Minya;Minya;;Minya;;;;;;;;;x;;;;
PROV1765;Fayyum;Fayyum;Fayyum;;Fayyum;;;;;;;;;x;;;;
PROV1766;Aswan;Assouan;Aswan;;Asuán;;;;;;;;;x;;;;
PROV1767;Luxor;Louxor;Luxor;;Luxor;;;;;;;;;x;;;;
PROV1768;Idfu;Edfou;Idfu;;Idfu;;;;;;;;;x;;;;
PROV1769;Qina;Qina;Qina;;Qina;;;;;;;;;x;;;;
PROV1770;Qusayr;Qusayr;Qusayr;;Qusayr;;;;;;;;;x;;;;
PROV1771;Marsa Alam;Marsa Alam;Marsa Alam;;Marsa Alam;;;;;;;;;x;;;;
PROV1772;Ras Gharib;Ras Gharib;Ras Gharib;;Ras Gharib;;;;;;;;;x;;;;
PROV1773;Aaiun;Aaiun;Aaiun;;Aaiun;;;;;;;;;x;;;;
PROV1774;Dakhla;Dakhla;Dakhla;;Dakhla;;;;;;;;;x;;;;
PROV1775;Nouakchott;Nouakchott;Nouakchott;;Nuakchot;;;;;;;;;x;;;;
PROV1776;Rosso;Rosso;Rosso;;Rosso;;;;;;;;;x;;;;
PROV1777;Aleg;Aleg;Aleg;;Aleg;;;;;;;;;x;;;;
PROV1778;Maghama;Maghama;Maghama;;Maghama;;;;;;;;;x;;;;
PROV1779;Shingit;Shingit;Shingit;;Shingit;;;;;;;;;x;;;;
PROV1780;Tichit;Tichit;Tichit;;Tichit;;;;;;;;;x;;;;
PROV1781;Walata;Walata;Walata;;Walata;;;;;;;;;x;;;;
PROV1782;Bir Murghayn;Bir Murghayn;Bir Murghayn;;Bir Murghayn;;;;;;;;;x;;;;
PROV1783;Dakar;Dakar;Dakar;;Dakar;;;;;;;;;x;;;;
PROV1784;Saint-Louis;Saint-Louis;Saint-Louis;;Saint-Louis;;;;;;;;;x;;;;
PROV1785;Banjul;Banjul;Banjul;;Banjul;;;;;;;;;x;;;;
PROV1786;Linguere;Linguère;Linguere;;Linguere;;;;;;;;;x;;;;
PROV1787;Diourbel;Diourbel;Diourbel;;Diourbel;;;;;;;;;x;;;;
PROV1788;Kaolack;Kaolack;Kaolack;;Kaolack;;;;;;;;;x;;;;
PROV1789;Podor;Podor;Podor;;Podor;;;;;;;;;x;;;;
PROV1790;Matam;Matam;Matam;;Matam;;;;;;;;;x;;;;
PROV1791;Bakel;Bakel;Bakel;;Bakel;;;;;;;;;x;;;;
PROV1792;Ziguinchor;Ziguinchor;Ziguinchor;;Ziguinchor;;;;;;;;;x;;;;
PROV1793;Velingara;Velingara;Velingara;;Velingara;;;;;;;;;x;;;;
PROV1794;Bamako;Bamako;Bamako;;Bamako;;;;;;;;;x;;;;
PROV1795;Kayes;Kayes;Kayes;;Kayes;;;;;;;;;x;;;;
PROV1796;Nioro;Nioro;Nioro;;Nioro;;;;;;;;;x;;;;
PROV1797;Kita;Kita;Kita;;Kita;;;;;;;;;x;;;;
PROV1798;Bougouni;Bougouni;Bougouni;;Bougouni;;;;;;;;;x;;;;
PROV1799;Sikasso;Sikasso;Sikasso;;Sikasso;;;;;;;;;x;;;;
PROV1800;Segu;Segu;Segu;;Segu;;;;;;;;;x;;;;
PROV1801;Mourdiah;Mourdiah;Mourdiah;;Mourdiah;;;;;;;;;x;;;;
PROV1802;Jenne;Jenne;Jenne;;Jenne;;;;;;;;;x;;;;
PROV1803;Timbuktu;Tombouctou;Timbuktu;;Tombuctú;;;;;;;;;x;;;;
PROV1804;Bandiagara;Bandiagara;Bandiagara;;Bandiagara;;;;;;;;;x;;;;
PROV1805;Gao;Gao;Gao;;Gao;;;;;;;;;x;;;;
PROV1806;Taoudenni;Taoudenni;Taoudenni;;Taoudéni;;;;;;;;;x;;;;
PROV1807;Tessalit;Tessalit;Tessalit;;Tessalit;;;;;;;;;x;;;;
PROV1808;Niamey;Niamey;Niamey;;Niamey;;;;;;;;;x;;;;
PROV1809;Say;Say;Say;;Say;;;;;;;;;x;;;;
PROV1810;Dosso;Dosso;Dosso;;Dosso;;;;;;;;;x;;;;
PROV1811;Maradi;Maradi;Maradi;;Maradi;;;;;;;;;x;;;;
PROV1812;Agades;Agadez;Agades;;Agadès;;;;;;;;;x;;;;
PROV1813;Arlit;Arlit;Arlit;;Arlit;;;;;;;;;x;;;;
PROV1814;Madama;Madama;Madama;;Madama;;;;;;;;;x;;;;
PROV1815;Zinder;Zinder;Zinder;;Zinder;;;;;;;;;x;;;;
PROV1816;Kufe;Kufe;Kufe;;Kufe;;;;;;;;;x;;;;
PROV1817;Bilma;Bilma;Bilma;;Bilma;;;;;;;;;x;;;;
PROV1818;Massenya;Massenya;Massenya;;Massenya;;;;;;;;;x;;;;
PROV1819;Moundou;Moundou;Moundou;;Moundou;;;;;;;;;x;;;;
PROV1820;Bongor;Bongor;Bongor;;Bongor;;;;;;;;;x;;;;
PROV1821;Abeche;Abéché;Abeche;;Abeche;;;;;;;;;x;;;;
PROV1822;Am Timan;Am Timan;Am Timan;;Am Timan;;;;;;;;;x;;;;
PROV1823;Mongo;Mongo;Mongo;;Mongo;;;;;;;;;x;;;;
PROV1824;Mao;Mao;Mao;;Mao;;;;;;;;;x;;;;
PROV1825;Zouar;Zouar;Zouar;;Zouar;;;;;;;;;x;;;;
PROV1826;Faya;Faya;Faya;;Faya;;;;;;;;;x;;;;
PROV1827;Khartoum;Khartoum;Khartoum;;Jartum;;;;;;;;;x;;;;
PROV1828;Wad Madani;Wad Madani;Wad Madani;;Wad Madanî;;;;;;;;;x;;;;
PROV1829;Kassala;Kassala;Kassala;;Kassala;;;;;;;;;x;;;;
PROV1830;Sennar;Sennar;Sennar;;Sennar;;;;;;;;;x;;;;
PROV1831;Rabak;Rabak;Rabak;;Rabak;;;;;;;;;x;;;;
PROV1832;Fashoda;Fashoda;Fashoda;;Fashoda;;;;;;;;;x;;;;
PROV1833;Suakin;Suakin;Suakin;;Suakin;;;;;;;;;x;;;;
PROV1834;Halaib;Halaib;Halaib;;Halaib;;;;;;;;;x;;;;
PROV1835;Dongola;Dongola;Dongola;;Dongola;;;;;;;;;x;;;;
PROV1836;Hayya;Hayya;Hayya;;Hayya;;;;;;;;;x;;;;
PROV1837;Atbara;Atbara;Atbara;;Atbara;;;;;;;;;x;;;;
PROV1838;Obeid;Obeid;Obeid;;Obeid;;;;;;;;;x;;;;
PROV1839;Nuhud;Nuhud;Nuhud;;Nuhud;;;;;;;;;x;;;;
PROV1840;Kaduqli;Kaduqli;Kaduqli;;Kaduqli;;;;;;;;;x;;;;
PROV1841;Fasher;Fasher;Fasher;;Fasher;;;;;;;;;x;;;;
PROV1842;Junaynah;Junaynah;Junaynah;;Junaynah;;;;;;;;;x;;;;
PROV1843;Waw;Waw;Waw;;Wâw;;;;;;;;;x;;;;
PROV1844;Bor;Bor;Bor;;Bor;;;;;;;;;x;;;;
PROV1845;Yambio;Yambio;Yambio;;Yambio;;;;;;;;;x;;;;
PROV1846;Lado;Lado;Lado;;Lado;;;;;;;;;x;;;;
PROV1847;Kapoeta;Kapoeta;Kapoeta;;Kapoeta;;;;;;;;;x;;;;
PROV1848;Asmara;Asmara;Asmara;;Asmara;;;;;;;;;x;;;;
PROV1849;Massawa;Massawa;Massawa;;Massawa;;;;;;;;;x;;;;
PROV1850;Akordat;Akordat;Akordat;;Akordat;;;;;;;;;x;;;;
PROV1851;Assab;Assab;Assab;;Assab;;;;;;;;;x;;;;
PROV1852;Gonder;Gonder;Gonder;;Gonder;;;;;;;;;x;;;;
PROV1853;Debre Tabor;Debre Tabor;Debre Tabor;;Debre Tabor;;;;;;;;;x;;;;
PROV1854;Matamma;Matamma;Matamma;;Matamma;;;;;;;;;x;;;;
PROV1855;Debre Markos;Debre Markos;Debre Markos;;Debre Markos;;;;;;;;;x;;;;
PROV1856;Aksum;Aksum;Aksum;;Aksum;;;;;;;;;x;;;;
PROV1857;Antalo;Antalo;Antalo;;Antalo;;;;;;;;;x;;;;
PROV1858;Awsa;Awsa;Awsa;;Awsa;;;;;;;;;x;;;;
PROV1859;Ankober;Ankober;Ankober;;Ankober;;;;;;;;;x;;;;
PROV1860;Awasa;Awasa;Awasa;;Awasa;;;;;;;;;x;;;;
PROV1861;Aselia;Aselia;Aselia;;Aselia;;;;;;;;;x;;;;
PROV1862;Bonga;Bonga;Bonga;;Bonga;;;;;;;;;x;;;;
PROV1863;Asosa;Asosa;Asosa;;Asosa;;;;;;;;;x;;;;
PROV1864;Negele;Negele;Negele;;Negele;;;;;;;;;x;;;;
PROV1865;Harer;Harer;Harer;;Harer;;;;;;;;;x;;;;
PROV1866;Goba;Goba;Goba;;Goba;;;;;;;;;x;;;;
PROV1867;Werder;Werder;Werder;;Werder;;;;;;;;;x;;;;
PROV1868;Mogadishu;Mogadiscio;Mogadishu;;Mogadiscio;;;;;;;;;x;;;;
PROV1869;Baidoa;Baidoa;Baidoa;;Baidoa;;;;;;;;;x;;;;
PROV1870;Kismayo;Kismayo;Kismayo;;Kismaayo;;;;;;;;;x;;;;
PROV1871;Hobyo;Hobyo;Hobyo;;Hobyo;;;;;;;;;x;;;;
PROV1872;Bosaso;Bosaso;Bosaso;;Bosaso;;;;;;;;;x;;;;
PROV1873;Berbera;Berbera;Berbera;;Berbera;;;;;;;;;x;;;;
PROV1874;Zeyla;Zeyla;Zeyla;;Zeyla;;;;;;;;;x;;;;
PROV1875;Djibuti;Djibouti;Dschibuti;;Djibuti;;;;;;;;;x;;;;
PROV1876;Cape Verde;Cap-Verde;Cape Verde;;Cabo Verde;;;;;;;;;x;;;;
PROV1877;Bissau;Bissau;Bissau;;Bissau;;;;;;;;;x;;;;
PROV1878;Gabu;Gabu;Gabu;;Gabu;;;;;;;;;x;;;;
PROV1879;Boffa;Boffa;Boffa;;Boffa;;;;;;;;;x;;;;
PROV1880;Timbo;Timbo;Timbo;;Timbo;;;;;;;;;x;;;;
PROV1881;Dinguiraye;Dinguiraye;Dinguiraye;;Dinguiraye;;;;;;;;;x;;;;
PROV1882;Kankan;Kankan;Kankan;;Kankan;;;;;;;;;x;;;;
PROV1883;Beyla;Beyla;Beyla;;Beyla;;;;;;;;;x;;;;
PROV1884;Freetown;Freetown;Freetown;;Freetown;;;;;;;;;x;;;;
PROV1885;Falaba;Falaba;Falaba;;Falaba;;;;;;;;;x;;;;
PROV1886;Bo;Bo;Bo;;Bo;;;;;;;;;x;;;;
PROV1887;Monrovia;Monrovia;Monrovia;;Monrovia;;;;;;;;;x;;;;
PROV1888;Harper;Harper;Harper;;Harper;;;;;;;;;x;;;;
PROV1889;Bopolu;Bopolu;Bopolu;;Bopolu;;;;;;;;;x;;;;
PROV1890;Gbarnga;Gbarnga;Gbarnga;;Gbarnga;;;;;;;;;x;;;;
PROV1891;Zwedru;Zwedru;Zwedru;;Zwedru;;;;;;;;;x;;;;
PROV1892;Grand Lahou;Grand-Lahou;Grand Lahou;;Grand Lahou;;;;;;;;;x;;;;
PROV1893;Sassandra;Sassandra;Sassandra;;Sassandra;;;;;;;;;x;;;;
PROV1894;Grand Bassam;Grand-Bassam;Grand Bassam;;Grand Bassam;;;;;;;;;x;;;;
PROV1895;Bouake;Bouaké;Bouake;;Bouake;;;;;;;;;x;;;;
PROV1896;Man;Man;Man;;Man;;;;;;;;;x;;;;
PROV1897;Akoupe;Akoupé;Akoupe;;Akoupe;;;;;;;;;x;;;;
PROV1898;Kong;Kong;Kong;;Kong;;;;;;;;;x;;;;
PROV1899;Bondouku;Bondoukou;Bondouku;;Bondouku;;;;;;;;;x;;;;
PROV1900;Odienne;Odienne;Odienne;;Odienné;;;;;;;;;x;;;;
PROV1901;Wagadugu;Ouagadougou;Wagadugu;;Wagadugu;;;;;;;;;x;;;;
PROV1902;Wahiguya;Wahiguya;Wahiguya;;Wahiguya;;;;;;;;;x;;;;
PROV1903;Dori;Dori;Dori;;Dori;;;;;;;;;x;;;;
PROV1904;Fada Ngourma;Fada N'Gourma;Fada Ngourma;;Fada Ngourma;;;;;;;;;x;;;;
PROV1905;Bobo Dioulasso;Bobo-Dioulasso;Bobo Dioulasso;;Bobo-Dioulasso;;;;;;;;;x;;;;
PROV1906;Orodaro;Orodaro;Orodaro;;Orodaro;;;;;;;;;x;;;;
PROV1907;Accra;Accra;Accra;;Accra;;;;;;;;;x;;;;
PROV1908;Cape Coast;Cape Coast;Kapküste;;Cape Coast;;;;;;;;;x;;;;
PROV1909;Sekondi;Sekondi;Sekondi;;Sekondi;;;;;;;;;x;;;;
PROV1910;Kumasi;Kumasi;Kumasi;;Kumasi;;;;;;;;;x;;;;
PROV1911;Kintampo;Kintampo;Kintampo;;Kintampo;;;;;;;;;x;;;;
PROV1912;Wa;Wa;Wa;;Wa;;;;;;;;;x;;;;
